ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AGE_YEARS,EMPLOYED_YEARS,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,n_months,n_paid_off,n_no_loan,n_overdue_1_29,n_overdue_30_59,n_overdue_60_89,n_overdue_90_119,n_overdue_120_149,n_overdue_150plus,ever_defaulted,worst_status,recent_status
5054678,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5054679,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,15,3,0,12,0,0,0,0,0,0,0,C
5054680,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,10,5,0,5,0,0,0,0,0,0,0,C
5054681,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,-17,C,15,14,0,1,0,0,0,0,0,0,0,C
5054682,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,32,24,0,8,0,0,0,0,0,0,0,C
5054683,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,35,32,0,3,0,0,0,0,0,0,0,C
5054684,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,-27,C,10,3,1,6,0,0,0,0,0,0,0,C
5054685,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,X,15,0,15,0,0,0,0,0,0,0,#NAME?,X
5054686,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,0,10,0,0,10,0,0,0,0,0,0,0,0
5054687,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,24,19,0,5,0,0,0,0,0,0,0,C
5054688,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,32,26,0,6,0,0,0,0,0,0,0,C
5054689,0,0,1,1,0,2,1,2,27.88,6.58,0,225000,-10182,-2403,1,0,0,0,1,0,C,22,20,0,2,0,0,0,0,0,0,0,C
5054690,0,0,0,0,0,1,0,7,41.07,3.41,2,360000,-15001,-1246,1,0,0,0,4,-17,C,18,12,1,5,0,0,0,0,0,0,0,C
5054691,0,0,0,0,0,1,0,7,41.07,3.41,2,360000,-15001,-1246,1,0,0,0,4,0,C,35,19,0,16,0,0,0,0,0,0,0,C
5054692,0,0,0,0,0,1,0,7,41.07,3.41,2,360000,-15001,-1246,1,0,0,0,4,0,C,20,4,0,16,0,0,0,0,0,0,0,C
5054693,0,0,0,0,0,1,0,7,41.07,3.41,2,360000,-15001,-1246,1,0,0,0,4,0,C,17,14,0,3,0,0,0,0,0,0,0,C
5054694,0,0,0,0,0,1,0,7,41.07,3.41,2,360000,-15001,-1246,1,0,0,0,4,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5054697,0,1,1,0,0,1,1,4,45.32,18.91,0,157500,-16553,-6908,1,0,0,0,2,0,C,32,17,2,13,0,0,0,0,0,0,0,C
5054698,0,1,1,0,0,1,1,4,45.32,18.91,0,157500,-16553,-6908,1,0,0,0,2,0,C,58,56,0,2,0,0,0,0,0,0,0,C
5054699,0,1,1,0,0,1,1,4,45.32,18.91,0,157500,-16553,-6908,1,0,0,0,2,0,0,12,0,2,10,0,0,0,0,0,0,0,0
5054702,0,1,1,0,1,0,2,0,41.49,4.41,1,135000,-15154,-1611,1,1,0,0,3,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5054703,0,1,1,2,0,1,1,0,56.65,999.98,0,180000,-20693,365243,1,0,0,0,2,-17,0,4,0,1,3,0,0,0,0,0,0,0,0
5054704,0,1,1,2,0,1,1,0,56.65,999.98,0,180000,-20693,365243,1,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5054705,0,1,1,2,0,1,1,0,56.65,999.98,0,180000,-20693,365243,1,0,0,0,2,-13,0,4,0,1,3,0,0,0,0,0,0,0,0
5054706,1,0,0,0,1,1,1,7,39.53,6.41,1,58500,-14437,-2341,1,0,0,0,3,0,C,40,27,1,12,0,0,0,0,0,0,0,C
5054707,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,29,20,9,0,0,0,0,0,0,0,#NAME?,C
5054709,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,X,5,0,5,0,0,0,0,0,0,0,#NAME?,X
5054710,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,11,1,0,10,0,0,0,0,0,0,0,C
5054711,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,-14,C,15,4,0,11,0,0,0,0,0,0,0,C
5054712,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,53,43,0,10,0,0,0,0,0,0,0,C
5054713,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5054714,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,47,37,0,10,0,0,0,0,0,0,0,C
5054715,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,-28,C,15,4,0,11,0,0,0,0,0,0,0,C
5054716,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,15,5,0,10,0,0,0,0,0,0,0,C
5054717,1,0,1,1,1,1,1,4,50.08,1.75,0,103500,-18292,-638,1,1,1,0,2,0,C,50,41,9,0,0,0,0,0,0,0,#NAME?,C
5054718,0,1,1,0,0,2,1,12,32.53,0.5,2,81000,-11882,-181,1,0,0,0,3,0,C,40,31,0,9,0,0,0,0,0,0,0,C
5054719,0,1,1,0,0,2,1,12,32.53,0.5,2,81000,-11882,-181,1,0,0,0,3,0,C,40,33,1,2,4,0,0,0,0,0,1,C
5054722,1,0,1,0,1,3,1,0,31.06,9.41,2,90000,-11345,-3437,1,0,0,0,3,0,C,32,21,0,11,0,0,0,0,0,0,0,C
5054726,1,0,1,3,1,1,1,5,51.45,2.75,1,112500,-18791,-1003,1,1,0,0,3,0,0,4,0,2,2,0,0,0,0,0,0,0,0
5054727,1,0,1,3,1,1,1,5,51.45,2.75,1,112500,-18791,-1003,1,1,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5054728,1,0,1,3,1,1,1,5,51.45,2.75,1,112500,-18791,-1003,1,1,0,0,3,0,C,7,3,0,4,0,0,0,0,0,0,0,C
5054729,1,0,1,2,1,4,1,0,68.34,999.98,0,236250,-24963,365243,1,0,1,0,1,0,C,17,13,0,4,0,0,0,0,0,0,0,C
5054732,1,0,0,1,0,1,1,8,30.23,4.33,1,157500,-11042,-1581,1,0,0,0,3,-26,0,29,0,1,25,3,0,0,0,0,0,1,0
5054733,1,0,0,1,0,1,1,8,30.23,4.33,1,157500,-11042,-1581,1,0,0,0,3,0,C,43,7,0,36,0,0,0,0,0,0,0,C
5054736,1,0,1,0,1,0,1,2,37.13,11.37,0,157500,-13560,-4154,1,0,0,0,2,0,X,15,0,15,0,0,0,0,0,0,0,#NAME?,X
5054737,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,5,0,5,0,0,0,0,0,0,0,#NAME?,X
5054738,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,5,0,5,0,0,0,0,0,0,0,#NAME?,X
5054739,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,C,9,7,0,2,0,0,0,0,0,0,0,C
5054740,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,1,0,1,0,0,0,0,0,0,0,#NAME?,X
5054741,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0
5054742,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5054743,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,9,0,9,0,0,0,0,0,0,0,#NAME?,X
5054744,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,4,0,4,0,0,0,0,0,0,0,#NAME?,X
5054745,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,0,5,0,1,4,0,0,0,0,0,0,0,0
5054746,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,-10,C,9,3,5,1,0,0,0,0,0,0,0,C
5054747,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5054748,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,-24,X,5,0,5,0,0,0,0,0,0,0,#NAME?,X
5054749,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,C,8,6,0,2,0,0,0,0,0,0,0,C
5054750,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5054751,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5054752,1,0,1,1,1,0,1,4,48.9,0.58,0,247500,-17862,-212,1,0,0,0,2,-7,X,9,0,9,0,0,0,0,0,0,0,#NAME?,X
5054754,1,0,1,3,1,1,1,9,55.3,25.75,0,45000,-20200,-9404,1,1,0,0,2,-22,0,9,0,3,6,0,0,0,0,0,0,0,0
5054755,1,0,1,3,1,1,1,9,55.3,25.75,0,45000,-20200,-9404,1,1,0,0,2,0,0,9,0,3,6,0,0,0,0,0,0,0,0
5054756,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,15,4,0,11,0,0,0,0,0,0,0,C
5054757,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,-15,X,14,0,1,13,0,0,0,0,0,0,0,X
5054758,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,-10,C,20,17,0,3,0,0,0,0,0,0,0,C
5054759,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,21,10,0,11,0,0,0,0,0,0,0,C
5054760,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,14,8,0,6,0,0,0,0,0,0,0,C
5054761,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,12,6,0,6,0,0,0,0,0,0,0,C
5054762,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,-18,0,12,0,0,12,0,0,0,0,0,0,0,0
5054763,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,23,12,0,11,0,0,0,0,0,0,0,C
5054764,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,20,14,0,6,0,0,0,0,0,0,0,C
5054765,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,-13,0,5,0,0,5,0,0,0,0,0,0,0,0
5054766,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,C,8,5,0,3,0,0,0,0,0,0,0,C
5054767,1,0,1,0,1,1,1,13,43.24,17.08,2,202500,-15792,-6237,1,1,1,0,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0
5054768,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,0,0,4,0,1,3,0,0,0,0,0,0,0,0
5054769,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,-15,C,8,6,0,2,0,0,0,0,0,0,0,C
5054770,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,-20,C,8,6,0,2,0,0,0,0,0,0,0,C
5054771,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,0,0,12,0,0,12,0,0,0,0,0,0,0,0
5054772,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,0,C,12,1,1,9,1,0,0,0,0,0,1,C
5054773,0,0,1,3,1,0,1,4,25.21,6.83,0,180000,-9208,-2494,1,0,0,0,2,0,C,8,6,1,1,0,0,0,0,0,0,0,C
5054774,0,0,1,0,1,1,1,4,58.49,4.16,0,225000,-21362,-1520,1,0,0,0,2,-24,C,30,24,0,6,0,0,0,0,0,0,0,C
5054775,0,0,1,0,1,1,1,4,58.49,4.16,0,225000,-21362,-1520,1,0,0,0,2,0,C,58,36,0,22,0,0,0,0,0,0,0,C
5054776,0,0,1,0,1,1,1,4,58.49,4.16,0,225000,-21362,-1520,1,0,0,0,2,-28,C,30,24,0,6,0,0,0,0,0,0,0,C
5054777,0,0,1,0,1,1,1,4,58.49,4.16,0,225000,-21362,-1520,1,0,0,0,2,-1,C,30,24,0,6,0,0,0,0,0,0,0,C
5054778,0,0,1,0,1,1,1,4,58.49,4.16,0,225000,-21362,-1520,1,0,0,0,2,0,C,24,21,0,3,0,0,0,0,0,0,0,C
5055997,1,0,1,0,0,1,1,11,43.84,4.15,0,180000,-16013,-1517,1,0,1,0,2,0,0,28,0,0,28,0,0,0,0,0,0,0,0
5055998,1,0,1,0,0,1,1,11,43.84,4.15,0,180000,-16013,-1517,1,0,1,0,2,-16,0,28,0,27,1,0,0,0,0,0,0,0,0
5055999,0,1,1,1,1,1,1,7,40.12,0.65,0,135000,-14655,-239,1,1,0,0,2,-1,C,46,43,1,2,0,0,0,0,0,0,0,C
5056001,0,1,1,0,1,1,1,5,57.8,6.82,0,135000,-21112,-2490,1,1,1,0,2,-9,C,31,25,0,6,0,0,0,0,0,0,0,C
5056002,1,1,1,3,0,2,1,7,32.91,13.07,0,247500,-12019,-4773,1,1,1,0,1,0,X,13,0,13,0,0,0,0,0,0,0,#NAME?,X
5056006,1,1,1,3,0,2,1,7,38.67,7.32,0,202500,-14126,-2674,1,0,0,1,1,-9,C,43,26,1,16,0,0,0,0,0,0,0,C
5056007,1,1,1,3,0,2,1,7,38.67,7.32,0,202500,-14126,-2674,1,0,0,1,1,0,C,26,20,0,5,1,0,0,0,0,0,1,C
5056008,1,1,1,3,0,2,1,7,38.67,7.32,0,202500,-14126,-2674,1,0,0,1,1,-10,C,43,26,1,16,0,0,0,0,0,0,0,C
5056009,1,1,1,0,1,1,1,16,46.43,2.07,0,112500,-16958,-755,1,0,1,0,2,-1,C,51,46,0,5,0,0,0,0,0,0,0,C
5056011,0,0,0,0,1,1,3,4,44.04,2.74,3,58500,-16087,-1000,1,1,1,0,5,0,C,50,13,24,13,0,0,0,0,0,0,0,C
5056012,1,0,1,2,1,1,1,0,66.21,999.98,0,90000,-24182,365243,1,0,1,0,2,0,C,38,26,0,12,0,0,0,0,0,0,0,C
5056013,1,0,1,2,1,1,1,0,66.21,999.98,0,90000,-24182,365243,1,0,1,0,2,0,C,42,33,1,8,0,0,0,0,0,0,0,C
5056014,1,0,1,2,1,1,1,0,66.21,999.98,0,90000,-24182,365243,1,0,1,0,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0
5056015,0,1,1,1,0,1,1,5,50.11,5.82,2,202500,-18302,-2124,1,0,0,0,4,0,C,44,41,0,3,0,0,0,0,0,0,0,C
5056016,1,0,1,2,1,0,1,0,59.55,999.98,0,157500,-21751,365243,1,0,0,0,2,0,3,15,0,1,12,1,0,1,0,0,0,3,3
5056017,0,1,0,0,1,1,1,6,56.47,0.49,0,157500,-20627,-178,1,0,0,0,2,0,X,32,0,32,0,0,0,0,0,0,0,#NAME?,X
5056019,1,0,1,0,1,3,1,7,50.68,3.32,0,90000,-18512,-1213,1,0,0,0,1,0,C,27,15,1,11,0,0,0,0,0,0,0,C
5056020,1,0,0,0,1,1,1,0,44.13,9.07,0,121500,-16119,-3312,1,0,0,0,2,0,0,22,0,0,22,0,0,0,0,0,0,0,0
5056021,1,0,1,0,0,1,1,9,37.09,9.23,1,90000,-13546,-3373,1,0,0,0,3,0,C,20,9,1,10,0,0,0,0,0,0,0,C
5056022,1,0,1,2,1,2,1,0,51.56,999.98,0,103500,-18833,365243,1,0,0,0,1,0,C,8,3,1,4,0,0,0,0,0,0,0,C
5056023,1,0,1,2,1,4,1,0,59.61,999.98,0,112500,-21774,365243,1,0,0,0,1,-22,X,29,0,29,0,0,0,0,0,0,0,#NAME?,X
5056025,1,0,1,0,1,4,1,4,39.14,7.99,0,117000,-14297,-2917,1,0,0,0,1,-3,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5056027,1,1,1,0,1,3,1,13,29.01,1.57,0,360000,-10597,-574,1,1,0,0,1,0,0,11,0,6,5,0,0,0,0,0,0,0,0
5056028,1,1,1,0,1,3,1,13,29.01,1.57,0,360000,-10597,-574,1,1,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5056029,1,1,1,0,1,3,1,13,29.01,1.57,0,360000,-10597,-574,1,1,0,0,1,-14,C,22,6,9,7,0,0,0,0,0,0,0,C
5056030,1,0,1,0,2,0,0,2,23.04,1.15,0,121500,-8415,-421,1,0,0,0,2,0,C,11,4,0,7,0,0,0,0,0,0,0,C
5056031,1,0,0,0,1,0,1,2,54.99,8.82,0,112500,-20086,-3220,1,0,0,0,2,0,C,41,31,2,8,0,0,0,0,0,0,0,C
5056032,0,1,1,0,1,1,1,4,47.4,1.57,0,225000,-17314,-574,1,0,0,0,2,0,C,22,16,0,5,1,0,0,0,0,0,1,C
5056033,1,0,1,0,1,3,1,2,43.55,13.74,1,90000,-15905,-5018,1,1,1,0,2,0,C,37,31,0,6,0,0,0,0,0,0,0,C
5056034,1,0,1,1,1,1,1,2,31.57,6.49,0,135000,-11531,-2369,1,1,1,0,2,-5,C,20,17,0,3,0,0,0,0,0,0,0,C
5056035,1,0,0,0,1,1,1,4,49.94,12.49,0,157500,-18240,-4561,1,0,0,0,2,0,C,53,32,1,20,0,0,0,0,0,0,0,C
5056036,1,0,0,0,1,1,1,4,49.94,12.49,0,157500,-18240,-4561,1,0,0,0,2,0,0,13,0,5,8,0,0,0,0,0,0,0,0
5056039,1,0,0,0,1,1,1,4,49.94,12.49,0,157500,-18240,-4561,1,0,0,0,2,0,C,51,48,1,2,0,0,0,0,0,0,0,C
5056042,1,0,1,0,1,4,1,2,47.25,2.4,0,45000,-17258,-878,1,0,0,0,1,-4,C,13,3,0,10,0,0,0,0,0,0,0,C
5056043,1,1,1,3,1,2,1,4,45.9,15.82,0,225000,-16765,-5777,1,0,0,0,1,0,0,51,0,1,49,1,0,0,0,0,0,1,0
5056045,1,1,1,0,1,2,1,4,31.93,1.65,1,112500,-11662,-604,1,0,0,0,2,0,0,9,0,1,8,0,0,0,0,0,0,0,0
5056046,1,1,1,3,1,2,1,4,45.9,15.82,0,225000,-16765,-5777,1,0,0,0,1,-21,C,37,25,2,10,0,0,0,0,0,0,0,C
5056047,1,0,0,3,0,1,1,7,41.71,21.23,0,126000,-15234,-7756,1,0,0,0,2,0,C,26,19,0,7,0,0,0,0,0,0,0,C
5056048,1,0,0,3,0,1,1,7,41.71,21.23,0,126000,-15234,-7756,1,0,0,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0
5056049,1,0,1,0,1,1,1,0,59.8,3.57,0,121500,-21841,-1305,1,0,0,0,2,0,C,33,30,0,3,0,0,0,0,0,0,0,C
5056050,1,0,1,0,1,1,1,0,59.8,3.57,0,121500,-21841,-1305,1,0,0,0,2,-28,X,7,0,4,3,0,0,0,0,0,0,0,X
5056051,1,1,1,3,1,1,1,7,56.76,26.23,0,112500,-20732,-9582,1,1,0,0,2,0,X,35,0,23,12,0,0,0,0,0,0,0,X
5056053,0,1,0,3,0,1,1,5,36.08,8.49,1,225000,-13179,-3100,1,0,0,0,3,-13,X,33,0,33,0,0,0,0,0,0,0,#NAME?,X
5056055,0,1,0,3,0,1,1,5,36.08,8.49,1,225000,-13179,-3100,1,0,0,0,3,-6,0,17,0,9,8,0,0,0,0,0,0,0,0
5056056,0,1,1,0,1,1,1,4,51.5,10.49,0,135000,-18810,-3830,1,1,0,0,2,-17,C,18,6,0,10,2,0,0,0,0,0,1,C
5056057,0,1,1,0,1,1,1,4,51.5,10.49,0,135000,-18810,-3830,1,1,0,0,2,0,C,18,9,0,9,0,0,0,0,0,0,0,C
5056058,1,0,1,1,1,2,1,2,36.64,3.07,1,337500,-13383,-1121,1,0,0,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0
5056059,1,1,1,2,1,1,1,0,64.59,999.98,0,112500,-23593,365243,1,0,0,0,2,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5056061,0,0,0,1,1,1,1,0,31.58,2.57,0,112500,-11536,-939,1,0,0,0,2,0,C,42,39,0,3,0,0,0,0,0,0,0,C
5056063,1,1,1,2,1,2,1,0,64.22,999.98,0,76500,-23457,365243,1,0,1,0,1,-15,C,9,7,0,2,0,0,0,0,0,0,0,C
5056064,1,1,1,2,1,2,1,0,64.22,999.98,0,76500,-23457,365243,1,0,1,0,1,-52,C,9,7,0,2,0,0,0,0,0,0,0,C
5056070,1,0,1,0,1,1,1,4,38.51,2.15,0,157500,-14065,-786,1,1,0,0,2,0,C,27,21,3,3,0,0,0,0,0,0,0,C
5056071,1,0,1,0,1,1,1,4,38.51,2.15,0,157500,-14065,-786,1,1,0,0,2,0,C,9,3,3,3,0,0,0,0,0,0,0,C
5056072,0,1,1,2,0,1,1,0,67.95,999.98,0,157500,-24818,365243,1,0,0,0,2,0,C,52,46,0,6,0,0,0,0,0,0,0,C
5056073,0,1,1,2,0,1,1,0,67.95,999.98,0,157500,-24818,365243,1,0,0,0,2,0,0,3,0,1,1,1,0,0,0,0,0,1,0
5056074,0,1,1,3,1,1,1,0,53.19,9.82,0,202500,-19428,-3585,1,1,0,0,2,0,C,50,46,1,3,0,0,0,0,0,0,0,C
5056075,1,0,1,0,1,0,3,0,35.08,2.15,0,247500,-12813,-786,1,0,0,0,2,0,C,61,55,1,4,1,0,0,0,0,0,1,C
5056076,1,1,0,0,1,1,1,11,41.49,5.32,2,144000,-15155,-1943,1,0,0,0,4,0,0,11,0,0,11,0,0,0,0,0,0,0,0
5056077,0,1,1,0,1,1,1,7,33.28,4.24,0,90000,-12154,-1547,1,0,0,0,2,0,C,36,29,0,7,0,0,0,0,0,0,0,C
5056079,1,0,1,3,1,2,1,7,32.97,6.32,0,126000,-12042,-2308,1,0,0,1,1,-15,0,31,0,5,26,0,0,0,0,0,0,0,0
5056081,0,1,1,0,2,3,1,6,59.09,15.41,0,261000,-21583,-5627,1,0,0,0,1,0,C,43,37,0,4,2,0,0,0,0,0,1,C
5056082,1,0,0,0,0,1,1,4,31.84,10.32,1,180000,-11630,-3769,1,0,0,0,3,0,C,52,46,1,2,0,3,0,0,0,0,2,C
5056083,1,0,0,0,0,1,1,4,31.84,10.32,1,180000,-11630,-3769,1,0,0,0,3,0,C,45,39,1,2,0,3,0,0,0,0,2,C
5056084,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,-24,X,13,0,1,12,0,0,0,0,0,0,0,X
5056085,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,0,X,37,0,15,22,0,0,0,0,0,0,0,X
5056086,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,-21,X,13,0,1,12,0,0,0,0,0,0,0,X
5056087,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,0,0,8,0,2,6,0,0,0,0,0,0,0,0
5056089,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,-23,X,13,0,1,12,0,0,0,0,0,0,0,X
5056090,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,-15,X,3,0,1,2,0,0,0,0,0,0,0,X
5056091,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5056092,1,0,1,3,0,1,1,7,43.81,20.26,3,180000,-16000,-7401,1,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5056095,1,0,1,2,1,1,1,0,62.07,999.98,0,112500,-22670,365243,1,0,1,0,2,-20,C,33,20,0,13,0,0,0,0,0,0,0,C
5056096,1,0,1,2,1,1,1,0,62.07,999.98,0,112500,-22670,365243,1,0,1,0,2,-13,C,40,30,0,10,0,0,0,0,0,0,0,C
5056097,1,0,1,2,1,1,1,0,62.07,999.98,0,112500,-22670,365243,1,0,1,0,2,-15,C,25,16,0,9,0,0,0,0,0,0,0,C
5056098,1,0,1,2,1,1,1,0,62.07,999.98,0,112500,-22670,365243,1,0,1,0,2,0,C,32,22,0,10,0,0,0,0,0,0,0,C
5056102,1,1,0,1,2,1,1,2,43.91,0.43,1,405000,-16038,-157,1,0,0,0,3,0,C,53,38,2,12,1,0,0,0,0,0,1,C
5056103,1,0,1,3,1,2,3,7,56.41,1.6,0,117000,-20603,-583,1,0,0,0,1,0,C,37,31,0,6,0,0,0,0,0,0,0,C
5056107,1,0,1,3,1,2,3,7,56.41,1.6,0,117000,-20603,-583,1,0,0,0,1,0,C,30,13,0,17,0,0,0,0,0,0,0,C
5056111,1,0,0,3,1,1,1,9,39.32,12.76,2,99000,-14360,-4660,1,0,1,1,4,0,C,39,28,0,11,0,0,0,0,0,0,0,C
5056112,1,0,0,3,1,1,1,9,39.32,12.76,2,99000,-14360,-4660,1,0,1,1,4,0,C,38,27,0,11,0,0,0,0,0,0,0,C
5056113,1,0,0,3,1,1,1,9,39.32,12.76,2,99000,-14360,-4660,1,0,1,1,4,0,X,50,0,50,0,0,0,0,0,0,0,#NAME?,X
5056115,1,0,0,3,1,1,1,9,39.32,12.76,2,99000,-14360,-4660,1,0,1,1,4,0,X,39,0,39,0,0,0,0,0,0,0,#NAME?,X
5056116,1,0,0,3,1,1,1,9,39.32,12.76,2,99000,-14360,-4660,1,0,1,1,4,0,X,33,0,33,0,0,0,0,0,0,0,#NAME?,X
5056117,0,1,1,1,0,1,1,5,48.47,19.52,0,270000,-17702,-7128,1,1,1,0,2,0,C,32,8,0,24,0,0,0,0,0,0,0,C
5056122,1,0,1,2,1,1,1,0,66.6,999.98,0,67500,-24327,365243,1,0,0,0,2,0,C,25,10,0,15,0,0,0,0,0,0,0,C
